logFC	logCPM	PValue	FDR	Bo_14_svz	Bo_22_svz	Bo_23_svz	Bo_24_svz	Bo_25_svz_2000g	V1	V2	V3	V4
chr9,81585867,81587033	0.338454097327163	4.0694513237031	0.0404908189681685	0.120995828154498	18.3427775446558	16.5446235773658	19.3425048274846	16.1472883201445	12.4535924435041	chr9	81585867	81587033	Tmbim1
chrX,107495898,107496223	0.188598924617482	2.26534270310756	0.404412534127348	0.596406136844704	4.69750723242244	5.34200600432696	4.41402691771036	3.35891795882419	5.07753324728067	chrX	107495898	107496223	Plp1
chrX,111942622,111943401	0.185182546262829	2.36869543013414	0.426029136981828	0.616868292927158	5.03303955899037	5.88834505128621	4.64085215790948	3.47672929134529	5.63012058384378	chrX	111942622	111943401	AABR07040840.1
chrX,111943592,111944352	0.473164810273206	2.36875766391479	0.0267151462296523	0.0890086935829414	5.48043748429656	6.10441749811488	5.09302813347081	3.24228118114878	4.74611283577736	chrX	111943592	111944352	AABR07040840.1
chrX,119030094,119031597	-0.0986845837218736	4.67107435272354	0.466866060427926	0.653840705640657	24.7179864582751	23.7381576079559	25.2273717926873	27.4705577507254	25.1387821271756	chrX	119030094	119031597	Pls3
chrX,154050384,154052111	-0.230226109667055	3.83330014921353	0.287144900219615	0.476460373372992	12.6385355365732	15.2641667593274	11.4317244530708	11.1173755449842	19.6453166108846	chrX	154050384	154052111	LOC103690302
chrX,157012421,157013717	0.409097492153464	3.33519513782953	0.0132130647108351	0.0526233163557979	11.0727721790658	10.2317489218811	11.5377209876227	8.99739392597463	7.49481916171147	chrX	157012421	157013717	Srpk3
chrX,157027782,157028302	0.209782858521868	3.02064294751357	0.283011340085446	0.471954238531399	8.16472911872009	9.15583719680132	7.69554213575356	5.90236053374369	8.4976446990167	chrX	157027782	157028302	Plxnb3
chrX,45805439,45806612	-0.232035247508205	3.94615639667953	0.128217828600659	0.275153312980292	14.092583099206	14.7066321809651	13.8035922221181	15.5949315519151	17.757802061159	chrX	45805439	45806612	Prrg1
chrX,66601543,66602781	9.65684844616309	2.81032198729687	6.54691319903462e-66	2.62593414956679e-61	11.5201729320525	11.5466773391881	10.7495153802882	0	0	chrX	66601543	66602781	Eda2r
chr10,107538137,107538789	-0.0897610603354858	3.69196841884081	0.61869794379886	0.777384411277501	12.1911884288861	13.2942249071767	11.6551606465799	11.330664508017	15.0046403158472	chr10	107538137	107538789	Rbfox3
chr10,108321322,108321969	-0.205923546849406	3.84754612023696	0.179620799269536	0.346895560502754	13.4215295730593	12.8476152378528	13.8010129885458	16.2718014692384	14.5526473481727	chr10	108321322	108321969	Tbc1d16
chr10,108322582,108323039	0.0951581185480733	2.9721589906537	0.657924806317296	0.806178227778379	7.60549201445944	8.72115610156794	7.13008911439722	5.90343817098693	8.7187429538959	chr10	108322582	108323039	Tbc1d16
chr10,109106475,109107879	0.669775806831229	6.36832561773812	6.53170860996583e-05	0.000844835751342871	95.0690739180842	106.536061616483	88.5903397358428	49.6821336995095	71.9159829376081	chr10	109106475	109107879	Baiap2
chr10,110584822,110586009	0.0368540515649519	6.77539168698961	0.746885257296255	0.869402216666563	110.95128664441	108.363861174266	112.001179246478	109.560217402463	105.74967707393	chr10	110584822	110586009	Rab40b
chr10,14788051,14789920	1.16649779069367	4.30674204045733	5.77113583042964e-08	2.67449303975295e-06	24.2705074704009	29.3205765984774	21.729121818008	7.99526609255692	14.349787693894	chr10	14788051	14789920	Cacna1h
chr10,15154948,15155607	0.292944296279088	4.30688617041747	0.0747886086927336	0.188620976537316	21.4744734038627	19.1567644125617	22.7359130060845	19.7225697197269	14.7677334902114	chr10	15154948	15155607	Ccdc78
chr10,15157146,15157377	-0.102735156548645	2.6629743523807	0.594292088779556	0.759520722870409	5.92783471730815	5.77047707558093	6.10860403800635	6.57871733952647	6.17408952744027	chr10	15157146	15157377	Ccdc78
chr10,17074523,17075648	0.504788372732992	3.14178231887065	0.0188300450067544	0.068545055152554	9.50687357002272	11.1207863800432	8.60218519049788	5.09908036421233	8.6105273372307	chr10	17074523	17075648	Neurl1b
chr10,38836782,38838755	0.753336520833048	5.15280056802921	6.22962592875911e-09	4.08947923387174e-07	42.2778050235156	42.6953039772537	41.6341591498576	24.135499645786	25.9166276800115	chr10	38836782	38838755	Sowaha
chr10,54125966,54126777	0.462494216673629	2.73636483390047	0.0147468845173584	0.0572317527381699	7.158130484678	7.62738410343347	6.90251007165674	4.73978884543634	5.73684746371292	chr10	54125966	54126777	Gas7
chr10,54966671,54967992	0.78302707739958	2.93923319360407	1.03708434590705e-05	0.000192667598759419	8.94768057507902	9.0403787911898	8.82492946799987	4.96738185880956	5.40445377249268	chr10	54966671	54967992	Ntn1
chr10,54968167,54969063	0.897389781341894	2.85525147048069	0.0012742136281543	0.00878085013566627	8.16469037178357	10.6925431226911	6.90720411109191	2.7918229801765	6.40650475537523	chr10	54968167	54969063	Ntn1
chr10,56153951,56155111	0.139030922307333	4.42068369331193	0.331916095582686	0.524329518354256	22.1455271680021	21.2331992062595	22.6253024679419	20.89043245035	19.0740670942481	chr10	56153951	56155111	Dnah2
chr10,56822749,56823256	0.271960315239039	2.59958820548584	0.170428441104999	0.334986100825973	6.26337341258667	6.53715966688952	5.99725984874012	4.73915536268862	5.62626930973754	chr10	56822749	56823256	Slc16a11
chr10,56823367,56824870	0.0695339873473658	4.22866074790621	0.65738193014937	0.806006510528094	18.9019795394576	18.8413514557376	18.8933710854365	17.7815262151337	18.1956238101806	chr10	56823367	56824870	Slc16a11
chr10,58876808,58877354	0.166421069854808	2.8225919367578	0.41915566791476	0.610606143869361	7.2700064282511	6.41869223633064	7.80379323348846	7.49159688402223	5.28735444147882	chr10	58876808	58877354	Fbxo39
chr10,63952812,63953176	2.43032919585591	1.64443242184145	0.000158994246786513	0.0017182216735777	3.35520916097563	7.44257126857766	2.04516250587747	0.00584908357582619	1.54952289945864	chr10	63952812	63953176	Doc2b
chr10,64914658,64915618	1.09543624824965	3.83173189576121	3.8127518895684e-06	8.63509722838192e-05	17.1123641747485	21.261200925188	14.9411758127915	5.56924351844596	11.0410591662554	chr10	64914658	64915618	Sez6
chr10,71381935,71382417	0.108271123270853	2.40669725933906	0.658296544468441	0.806522855713755	5.25676452708483	5.22752257988727	5.2043536410027	4.84930374155224	4.85187952544536	chr10	71381935	71382417	Dusp14
chr10,71382679,71383847	0.398448968817731	3.88145923954181	0.00868918138276807	0.0382651208467431	16.105831485405	16.1191946095554	15.9522400197219	11.8944889321103	12.4619041433223	chr10	71382679	71383847	Dusp14
chr10,85973924,85974349	0.685573836310966	2.6419558790604	0.000385368034672828	0.00345020517560486	7.15815445184466	6.74915611360371	7.35273944393327	4.72967366939701	4.07811887824437	chr10	85973924	85974349	Cacnb1
chr10,85974576,85975159	0.877643196027344	3.48987137934997	1.84080383752562e-05	0.000306427563898045	13.08593494632	15.3711004185632	11.8838605736797	5.44617889678939	9.16225518970271	chr10	85974576	85975159	Cacnb1
chr10,86303150,86304161	-0.160572959822887	4.93335163390181	0.210345006947332	0.386549668109321	29.0799763451062	28.4231634463716	29.4139236477321	33.0161426182129	31.7568863481477	chr10	86303150	86304161	Ppp1r1b
chr10,88666354,88666614	0.178106818269879	1.97775064885583	0.539655122987483	0.715038804005961	3.91461085321874	3.59057921963338	4.18473521471968	3.80538422018379	3.08538802270979	chr10	88666354	88666614	Kcnh4
chr10,88667185,88667839	0.503477274989231	4.24087570846778	0.00100966137811073	0.00731919016438206	21.0270367877371	22.2242299868913	20.2532530954558	13.4053632663437	16.4364712883333	chr10	88667185	88667839	Kcnh4
chr10,89180984,89181713	0.362996047423043	2.9303396966256	0.0669433578608327	0.17428128466031	7.94103660382561	8.9381260858258	7.4693082559734	5.09366892536665	7.50495794496302	chr10	89180984	89181713	Wnk4
chr10,89577732,89578634	0.193621114699778	4.87651369819038	0.189934798693915	0.360547566587643	31.0932294592564	28.5245402262485	32.4659040576516	29.7685610361093	23.9209966848729	chr10	89577732	89578634	Arl4d
chr10,90411117,90411729	0.220912665505892	3.59599464064788	0.241781514913877	0.425143494111841	12.8623286007576	11.0975935608589	13.7984795286497	12.7955389168332	8.81317185916511	chr10	90411117	90411729	Itga2b
chr10,91710054,91711224	0.800990898144865	3.51032908740035	8.15144202989373e-06	0.000159216101338214	13.1977951099662	14.8222440303703	12.3350642141758	6.36437505687666	9.04909522332527	chr10	91710054	91711224	Rprml
chr10,97581715,97582492	0.129921560590041	4.20945901894724	0.453142090886433	0.641978941900223	19.2375494705432	16.9778991096559	20.5860199736653	20.1811467735778	14.4355894295873	chr10	97581715	97582492	Rgs9
chr1,100530819,100531363	-0.206585530234094	2.48949266142509	0.288255863706547	0.477721317649802	5.03305900878806	5.22908317624144	4.97841269723192	5.5456961112433	6.17685653165139	chr1	100530819	100531363	Mybpc2
chr1,101360787,101361213	0.164720567623975	3.8468374630414	0.285211746935685	0.47441016967175	14.8755287221939	14.3731223084623	15.1589417412881	13.7343419548566	12.6791096653678	chr1	101360787	101361213	Lin7b
chr1,101681872,101682361	0.0953303787870726	3.42576187474398	0.598961535552016	0.763164844111996	10.9609313619425	9.9035363512318	11.5372046528115	11.4168116282272	8.81592588832976	chr1	101681872	101682361	Car11
chr1,101682449,101683465	0.331158653047179	5.37713943244929	0.0321726235836234	0.102123128017359	45.7450737230455	40.9359707855617	48.4160659325728	40.8438758381551	30.7544756215265	chr1	101682449	101683465	Car11
chr1,103256189,103257684	0.433561581876831	4.54189656537489	0.00213374628261272	0.0130855034237861	25.72458459799	26.3598968324182	25.1171093886672	18.0184762165391	20.0730787393233	chr1	103256189	103257684	Ptpn5
chr1,113032830,113033686	0.301513099266594	3.85702408594933	0.0509330128071167	0.142879960636945	15.4347505740396	15.7946440372242	15.0479600097627	11.7830093373311	13.2356722117422	chr1	113032830	113033686	Gabrb3
chr1,113034189,113035246	0.495900122771828	3.74072182690033	0.00165238583574561	0.0107417130759868	14.7636602439328	15.579352087923	14.2567221307335	9.59191789339243	11.4725084789783	chr1	113034189	113035246	Gabrb3
chr11,33908542,33910366	0.124678948011485	4.87362615079106	0.3460735004125	0.538590942469499	30.3102923440883	29.1839068736604	30.7710623640901	28.62615146882	26.5728045022939	chr11	33908542	33910366	Cbr3
chr1,135083565,135085303	0.769053656447781	4.46681933396166	1.1156011962318e-06	3.17024203555386e-05	25.948253763019	28.1093144646913	24.5536464840077	13.294168455717	17.4310240127104	chr1	135083565	135085303	AABR07004269.6
chr1,142086702,142087512	-0.097084926292679	5.78200807585313	0.440705036563753	0.630490218673778	53.7979695918525	50.8538756599606	55.3197265204954	60.8295550374636	53.2554065564303	chr1	142086702	142087512	Prc1
chr1,144600912,144601893	-0.0873193338074863	4.64865226898906	0.508290745978562	0.689552495107086	24.2705884212367	24.2873807258986	24.2107906538421	25.4020854463796	26.1356025123125	chr1	144600912	144601893	Saxo2
chr11,45510694,45511770	0.0372507312460784	6.32568601732292	0.762027924486259	0.879479729438656	81.4239402396232	77.9744274083416	83.0379881209077	82.4226617721444	75.0909947131687	chr11	45510694	45511770	Tomm70
chr1,145931271,145931880	-0.904440795188961	2.42562322625901	2.49852380462083e-06	6.18608274947154e-05	3.80275777788071	3.81158837608126	3.84652679433201	7.15838212062088	7.16762661109981	chr1	145931271	145931880	Cfap161
chr1,151209774,151210915	0.0953682761700318	3.97952436508087	0.654851005832215	0.804045257245147	16.3295624611471	13.597840554891	17.9824755525693	18.5563972720651	11.3446839587362	chr1	151209774	151210915	AABR07004703.1
chr1,15300007,15302291	0.281519759413901	4.57178563873895	0.140835156211205	0.293475261703961	24.7179124367738	28.6619695304857	22.6327215568371	16.0807015119945	25.5992202082653	chr1	15300007	15302291	Slc35d3
chr1,16202066,16202980	0.0711914318657034	3.95165990382091	0.69448508124066	0.832350725094791	15.7703150011649	14.2583468846714	16.6275906806545	16.7242180124093	12.8945393581863	chr1	16202066	16202980	Pde7b
chr1,16203659,16204444	-4.06924585355571e-05	3.68993511475345	1	1	12.6385926508246	13.0722485630585	12.3327620729724	11.7844439348154	13.567172212256	chr1	16203659	16204444	Pde7b
chr1,166533829,166534956	0.474505964086591	4.39994253787479	0.000822171148842424	0.0062468031245492	23.5995189827575	23.3058124873707	23.6447208480659	16.9713628491209	16.8714360131768	chr1	166533829	166534956	Pde2a
chr1,166563674,166564950	0.283436138718436	4.305117741047	0.0766718507343285	0.192034096186262	21.3626236026082	19.2667331329144	22.510017804642	19.4940027192381	15.0995227327348	chr1	166563674	166564950	Pde2a
chr11,68841194,68843919	0.65384061009588	5.83244466336828	4.00992202094139e-06	8.9927854234805e-05	65.8772889561167	70.4772708432695	62.9063033554063	37.1983060097147	47.2073172764824	chr11	68841194	68843919	Adcy5
chr11,70966546,70967617	0.267895736642161	4.67714429508242	0.0646509762860464	0.169984813723053	27.5141507976716	25.5859028733736	28.5069590814999	24.5778510910556	20.6148080765844	chr11	70966546	70967617	Iqcg
chr11,88424089,88424813	-0.799958804603657	2.69417929284311	1.13700959792015e-05	0.000207814474676593	4.8093731402572	4.57146952615298	5.08995730624977	9.11347520513167	7.7156331209511	chr11	88424089	88424813	Spag6l
chr1,189959623,189960497	-0.387686770024505	3.10356681206284	0.0178324707037455	0.0659203577170761	7.49368674031671	7.295388467133	7.57957642310055	9.92748488392043	9.59283943694367	chr1	189959623	189960497	Crym
chr1,190680569,190681503	-0.297301419134826	3.58561673854677	0.0797714537042695	0.197371730451631	10.9609313619425	9.9035363512318	11.5372046528115	14.9934621937963	11.571713058142	chr1	190680569	190681503	Vwa3a
chr1,192233090,192234438	0.532479727286302	4.3448507684864	0.000246626873118409	0.00242245146745263	22.9284355991146	23.4187889227806	22.4017592060337	15.0157691564923	16.6541736956008	chr1	192233090	192234438	Prkcb
chr1,192378120,192379234	0.159139195420962	2.9027375857789	0.451513065246625	0.640391919606411	7.71739657692868	6.63490586752854	8.36889117467449	8.18106269281943	5.3963141971222	chr1	192378120	192379234	Prkcb
chr1,192612560,192613284	0.283698455054782	3.14375436779876	0.0866382965915848	0.209223652390717	9.39508167235697	8.92757354787168	9.50250421076635	7.96269587526061	7.27617485599101	chr1	192612560	192613284	Cacng3
chr1,198454643,198455101	0.727612730026578	3.30881778136416	1.12752192023931e-05	0.000206315421805832	11.6320025823796	10.9958872129145	11.8778788538088	7.38421023717528	6.50373048959797	chr1	198454643	198455101	Prrt2
chr1,203970559,203971956	0.442918945566824	3.7576465194974	0.00444604163316396	0.0229566889701779	14.7636601621746	15.469637075328	14.3695298023157	10.0529902288434	11.8029702278859	chr1	203970559	203971956	Gpr26
chr1,204320508,204322703	0.0646551400764019	4.87797490147592	0.638993569523121	0.792397859815042	29.5273362791223	30.718044528107	28.8508659296025	26.4502774268857	30.3302502017549	chr1	204320508	204322703	Chst15
chr1,211519865,211521464	0.236253621899988	4.97754491447201	0.116636681673617	0.257639608288669	32.8827003373661	35.6248380617847	31.3417035490416	24.6128468389202	31.8788508735761	chr1	211519865	211521464	Stk32c
chr12,14092014,14093276	0.277317250319332	5.72440837013123	0.0612126768117699	0.163245336474846	55.9229807732313	60.6767591124156	53.1772101369759	40.3195189595813	53.0537632080367	chr12	14092014	14093276	Radil
chr1,219439362,219440422	0.561155330522062	5.98624666018966	0.00345295171795745	0.0188761241489433	70.6866148960729	82.1448580617945	64.6075066587235	37.682486700754	60.5618387440919	chr1	219439362	219440422	Tbc1d10c
chr1,219718585,219719680	0.857145388062685	3.82743817249473	0.000236252038016525	0.00233800915835771	16.3294394914021	20.2801061238128	14.3751188986151	6.37884823004859	12.3650161449234	chr1	219718585	219719680	Syt12
chr1,219720027,219720598	0.222748746778591	2.78068857764118	0.263982581645431	0.450789554643606	7.1581604474116	6.41969545162465	7.57796969901397	6.91699200256747	5.17817565985536	chr1	219720027	219720598	Syt12
chr1,219964126,219964700	0.466721668907379	2.7987958682998	0.0114479245745745	0.0472251908591893	7.60553270583621	7.18443448813664	7.91810780565963	5.88340758037761	5.07022547659672	chr1	219964126	219964700	Sptbn2
chr1,220264976,220266261	0.257896683210802	4.50464649360242	0.0942419623874947	0.221842782236527	24.3824657102583	22.2077683632676	25.564780776722	22.3812024952007	17.8566965422812	chr1	220264976	220266261	Npas4
chr1,221771982,221773379	0.807836406259139	4.28014999776414	2.50680966090438e-06	6.20171925626879e-05	22.8165539783559	25.3891781769696	21.2735752050351	10.8730813597625	15.5581480701514	chr1	221771982	221773379	Rasgrp2
chr1,221773532,221774598	0.50711492120173	4.1098772599249	0.000693449877815403	0.00546979899198366	19.4612220251039	18.9481332240061	19.5715745166798	13.7378378546306	13.4525844525603	chr1	221773532	221774598	Rasgrp2
chr1,222096928,222099017	0.444213728869636	5.18981767527801	0.000602226973074038	0.00489860530856076	40.4882578008857	41.4990758306145	39.7113806136881	28.1799420712278	31.4319712617278	chr1	222096928	222099017	Rps6ka4
chr1,226501336,226502475	0.73097133393265	4.43446129699327	4.21935418274484e-06	9.36481786043515e-05	25.1653305624134	27.2376894191707	23.8746943329529	13.1792018807497	17.4312674330988	chr1	226501336	226502475	Lrrc10b
chr12,39253205,39255332	0.766500566797605	4.64249643262102	1.64127705689359e-07	6.36661529143842e-06	29.4154872718488	31.0468074365343	28.3990801280764	15.714814911542	19.0832060563094	chr12	39253205	39255332	Camkk2
chr12,39850417,39851256	-0.243689297534065	3.54762504795346	0.181010686859696	0.348740213973099	10.8490851767329	9.57503103103779	11.649555587427	14.7585957258243	10.5776364840366	chr12	39850417	39851256	Hvcn1
chr12,44173087,44173729	0.509048855498284	3.13574231675719	0.00220573908569327	0.0134199608430207	9.73060343112726	9.80259565392429	9.61680747718325	6.58374796556263	7.05856158709107	chr12	44173087	44173729	Tesc
chr12,44174354,44174817	0.94297180773782	1.9676038797565	0.00177488107539568	0.011360343492154	4.36195531219387	5.67543777931529	3.62427321885788	1.3978704349679	3.31444015857311	chr12	44174354	44174817	Tesc
chr12,51250629,51251626	0.921579917895414	4.71364375525016	4.49068615166826e-06	9.82860107953918e-05	31.2049737227743	36.7255230419863	28.1776163298146	12.6170982040306	21.1884218724224	chr12	51250629	51251626	Mn1
chr1,256813026,256814168	0.138363709312922	3.13116763883736	0.541207267857423	0.716484904847155	8.61210312438212	10.0302402534438	7.92278241406322	6.13881212104936	9.93406403171024	chr1	256813026	256814168	Rbp4
chr1,266073836,266074030	0.57596465171749	2.18398515656612	0.0251347193692681	0.0850249663946748	5.14494498872175	4.12994099929398	5.65381936953901	4.25931389375253	2.42062482361528	chr1	266073836	266074030	Psd
chr1,266951677,266953730	0.345166655403802	4.84555050265272	0.0270551676892454	0.0897798666692966	30.7576232840797	33.6656518512431	29.0794678198143	20.9200149201393	28.1304167912318	chr1	266951677	266953730	Neurl1
chr1,267245077,267246654	0.406403687455443	4.32068123899743	0.0465402613996602	0.133862073475057	21.2506779590059	25.1782278588191	19.2390898910694	12.2707342071819	20.7473441653605	chr1	267245077	267246654	Sh3pxd2a
chr1,267598174,267599498	-0.0511108381244821	5.53188560711979	0.723614738231716	0.853084678731621	45.9687563547365	41.8091548160399	48.4166613331263	52.8522919417282	41.230934857939	chr1	267598174	267599498	Cfap43
chr1,280632888,280633212	-0.946942261449072	1.61772634966483	0.00443500004873369	0.0229145477849651	2.1250803198567	1.6282929711157	2.4869827184378	5.52172166070917	2.52807681431744	chr1	280632888	280633212	Emx2
chr1,280633432,280634499	-0.356120202251347	3.86138586684666	0.136054957899124	0.286672427708285	13.197870835752	10.4372913923208	15.0399238730324	21.6616289422544	11.3401317764966	chr1	280633432	280634499	Emx2
chr13,102790215,102790902	-0.12140536810176	2.22591079616819	0.571160004080771	0.740868967574991	4.36200232490148	4.02657976666008	4.52446683057568	5.18929491253376	4.1874539927786	chr13	102790215	102790902	RGD1310587
chr13,107830030,107830565	0.0242225475411639	2.35772186283358	0.992723833813072	1	5.03308559516426	4.57033555987982	5.20308985258102	5.4194826275701	4.29742191002851	chr13	107830030	107830565	Kcnk2
chr13,107831046,107832110	0.549761969031359	3.76918328153844	0.000594946427627492	0.00485217644142434	15.2110404734788	16.2339949480983	14.5965003390476	9.36264722488149	11.5835757584985	chr13	107831046	107832110	Kcnk2
chr13,110920280,110921225	0.718133782737257	4.21752445672518	0.00717421272648699	0.0331437555117519	20.6914033379666	26.8229759319124	17.7714400793586	8.2384724198897	18.2162741498665	chr13	110920280	110921225	Kcnh1
chr13,111581502,111581928	0.57143583612215	2.66712946235764	0.00265764608402782	0.0154510589371378	7.04629634109986	7.18932743688796	6.90181207715924	4.50575163174701	4.96344679947217	chr13	111581502	111581928	Sertad4
chr13,51956553,51956914	-0.00521516886216518	1.8044751145835	1	1	3.35539465044061	2.60651461913357	3.84390591513868	4.37230762861638	2.19919443302702	chr13	51956553	51956914	Ptprv
chr13,51957238,51958080	0.305786782166164	2.99493348091923	0.18307999729136	0.351528143390594	8.61217629610458	7.06751669075122	9.49913688415811	8.52332825636044	5.06391365142505	chr13	51957238	51958080	Ptpn7
chr13,51958651,51958954	0.0307381256639747	1.77549017661734	0.909564338997863	0.970261524418123	3.24353414449859	3.15742864858964	3.28072803512258	3.23198451541219	3.08706745070953	chr13	51958651	51958954	Ptpn7
chr13,67350381,67351537	-0.179828911990292	3.98908893810348	0.256011238177076	0.441294544572755	14.7636602439328	15.579352087923	14.2567221307335	15.1378616109878	18.5319942086703	chr13	67350381	67351537	Ptgs2
chr13,82005546,82006362	-1.03983506895897	2.35807000833067	1.26139677530163e-07	5.09763163314466e-06	3.46722641837465	3.37520868977903	3.50698085841236	7.15776499271332	7.05707385090686	chr13	82005546	82006362	Mettl11b
chr13,83530477,83531597	0.308535842174624	3.26879242067012	0.0626415141656825	0.166138981182863	10.1779826788734	10.5673712745192	9.84393592277148	7.62647884003351	8.82465029078782	chr13	83530477	83531597	Gpr161
chr13,84955813,84956433	-0.0872702678057435	1.75646850054849	0.845959812935166	0.933052215449144	3.13169537708854	3.04896237196013	3.0548195873352	3.23345524623711	3.30827812208777	chr13	84955813	84956433	AABR07021666.1
chr13,85818216,85819226	0.00823322557850291	3.65798364993632	0.997916319369792	1	12.526765963265	11.9766333877554	12.7830575135572	12.9256932564255	11.7967142000944	chr13	85818216	85819226	Rxrg
chr13,89564987,89566156	0.0580212914272397	4.0604631047984	0.721637756453425	0.851535721069593	16.6650490974155	17.2112182999342	16.2925336648347	15.1320400534469	16.9853789198769	chr13	89564987	89566156	Pcp4l1
chr13,90831912,90832746	0.261704962150035	4.63934754329195	0.0534642230755574	0.147921863519974	26.6193696270282	25.9181132765655	26.8119714934203	22.5103385718355	21.6119366024857	chr13	90831912	90832746	Igsf9
chr13,90909035,90909925	-0.804996770969721	3.15187472958208	3.9274271923613e-07	1.33035255613563e-05	6.71076404312119	6.64308559321988	6.67498863677638	11.5467028419848	11.7996086922318	chr13	90909035	90909925	Cfap45
chr13,98772882,98774026	0.262441491792773	3.21199523065835	0.126353474937984	0.272511805398833	9.84247117682299	8.92415080484063	10.293096311416	8.99550050502607	7.16319927572596	chr13	98772882	98774026	Stum
chr14,104708599,104709170	-0.552124062363876	3.52671883116922	0.000295010814774176	0.00278843791096614	9.50690574959374	9.8042283480427	9.27794467935981	13.168808944809	14.779666777833	chr14	104708599	104709170	AABR07016572.1
chr14,19865874,19866933	0.074473075225845	3.86531809715277	0.680603158129183	0.822271813113104	14.42810824636	15.9102302086621	13.5792458659179	11.6797893219674	16.1087531571403	chr14	19865874	19866933	Adamts3
chr14,19867029,19867709	-0.524315075138107	2.89035592181409	0.00725659909491502	0.0333935935518006	6.26339844849254	5.43875583808564	6.67272312043046	10.3742780320002	7.2707166706744	chr14	19867029	19867709	Adamts3
chr14,35148279,35150012	0.214956121816888	3.8134809153722	0.198286903203619	0.371110911504661	14.4281081651964	15.8004999788357	13.6920549911602	10.7537984860239	14.4534828616772	chr14	35148279	35150012	Kit
chr1,44311387,44312051	0.0953724683795224	1.99347305932611	0.720416664321725	0.850500152411708	3.80275083159539	4.03143031817224	3.73405842414322	3.35170363405763	3.86094701689217	chr1	44311387	44312051	Tiam2
chr14,80730682,80731473	0.618930454676181	2.86988878404072	0.00124846486418933	0.00863367266727622	8.05288279069786	8.93704085432757	7.69515266932247	4.51271702054125	6.17983321530553	chr14	80730682	80731473	Adra2c
chr14,80731684,80732521	1.40977071298421	2.5484481570161	8.28138445383643e-05	0.00102125192852007	6.82249886570592	10.1547874709342	5.4379132875073	1.28814720216368	4.31049728340328	chr14	80731684	80732521	Adra2c
chr14,80732629,80733259	0.606541310207579	3.39670912517559	0.000156899407174258	0.0017017730589659	11.9675257876144	12.0901949223571	11.7665612967201	7.50821883887129	8.16168738110299	chr14	80732629	80733259	Adra2c
chr14,81724915,81726093	0.670726413409551	5.58540556101015	0.00120067680125731	0.00836957701773202	54.4689295526425	64.7212604589522	49.1088864722058	25.9074617277826	44.5730558772207	chr14	81724915	81726093	Cfap99
chr14,81724915,81726093.1	0.670726413409551	5.58540556101015	0.00120067680125731	0.00836957701773202	54.4689295526425	64.7212604589522	49.1088864722058	25.9074617277826	44.5730558772207	chr14	81724915	81726093	Zfyve28
chr14,85483832,85485240	-0.156917730818332	4.59691508291783	0.249258665723288	0.433771017514908	23.0402920261866	22.3233543155457	23.4175902721998	26.4332846512299	24.6984892104846	chr14	85483832	85485240	Kremen1
chr14,86296946,86298239	0.991000706518952	4.15709023141301	0.000507729412356235	0.0042868693537317	20.8032428351218	27.479269665992	17.5460408549674	6.50542485193895	15.5693421034671	chr14	86296946	86298239	Camk2b
chr14,92576102,92577108	0.36562538053379	2.7893502555551	0.0445888009347686	0.129752694730251	7.3818406330142	7.18649162444067	7.466447819647	5.88612022084523	5.51250475587918	chr14	92576102	92577108	Cobl
chr15,10119817,10121068	0.17487351413102	4.24633276483016	0.25993481829607	0.446083159098332	19.4611867124184	20.8093104752768	18.6696317941256	15.4856175233706	19.3045857082683	chr15	10119817	10121068	Rarb
chr15,14737475,14738218	0.272192854711738	3.20868295540656	0.140460279790708	0.292946030848629	9.84247109958618	8.81432221889926	10.4058272622053	9.22323196451214	6.83106242154562	chr15	14737475	14738218	Synpr
chr15,2373745,2375139	0.261999040173675	5.95892821235729	0.0263692873780564	0.0881749839174783	66.4365478413119	66.9825048091907	65.7314433910316	53.6917330876545	57.0138077119136	chr15	2373745	2375139	Zfp503
chr1,52495738,52496386	-0.124225989151294	2.9907613937911	0.534202761487613	0.710513675721235	7.60555069727686	6.74578168029756	8.03036711282416	9.33871794776949	6.94134630769345	chr1	52495738	52496386	Pde10a
chr1,52543078,52543548	0.0198811597357067	2.30667113528527	1	1	4.80938657079647	4.24211592528213	5.20226884105147	5.53126454135033	3.85482867228964	chr1	52543078	52543548	Pde10a
chr1,52544020,52545180	1.18992103837011	3.57332182545092	9.63332006833531e-10	8.47341340528279e-08	14.7636381944928	16.8945872279161	13.4675377684335	5.09642580632535	8.05775480938501	chr1	52544020	52545180	Pde10a
chr15,33120708,33121544	0.064592188230995	4.0619277703403	0.702677820668186	0.838272194681674	17.0006213550606	15.6758038705848	17.6464863215038	17.6511016517175	14.4397243691091	chr15	33120708	33121544	Rem2
chr15,33774507,33775448	1.16160231921845	4.46736596059871	2.72018136070691e-11	3.94593541726126e-09	27.6259272448582	30.9455577133495	25.6863625806421	10.1809190713059	14.8968134812285	chr15	33774507	33775448	Jph4
chr15,42946615,42948049	0.144698965159755	4.05323357665301	0.33784556406771	0.530250629250489	17.1124504450126	16.7705463880228	17.1959350122741	15.584795665922	15.2168254373375	chr15	42946615	42948049	Ptk2b
chr15,46613431,46614183	0.379950829152849	3.70975815548942	0.0140269516365693	0.0551096108009575	14.20444777582	14.1582851517886	14.1418785228007	10.7387459603698	11.0277938759873	chr15	46613431	46614183	Fam167a
