logFC	logCPM	PValue	FDR	Bo_14_svz	Bo_22_svz	Bo_23_svz	Bo_24_svz	Bo_25_svz_2000g	V1	V2	logFC	logCPM	PValue	FDR	svz_EXTRA_14	svz_EXTRA_15	svz_18	svz_19	svz_16	svz_EXTRA_16	svz_17	svz_EXTRA_17
chr5,154332578,154333515	0.913200223238057	4.68114944551103	1.74736941418149e-08	9.90616445485689e-07	30.869469528165	33.8839728850123	29.0796680500908	13.9903760656731	19.1971323166661	chr5,154332578,154333515	Pithd1	0.0362074356309508	6.20333720954742	0.67939197840277	0.831097421477821	80.9253752924013	78.2284336244695	69.3965669153966	69.4822858767887	77.6317635293614	69.5495665052825	75.2038079763672	68.2608895814267
chr5,154362679,154363894	0.739191303290941	5.2661451630386	5.8811493661376e-06	0.000122476615005761	44.8502147736789	49.7884407369458	41.9779510437578	22.6562547865586	31.8819354841815	chr5,154362679,154363894	Eloa	-0.0173945558607843	5.68267352990597	0.827035497700556	0.918224247034453	51.8292240884216	51.4408297946755	50.9617032827711	49.5651623689187	52.4548102381183	52.676521151188	52.1714427403359	48.9703648276067
chr5,155727364,155728758	0.69481977937822	5.18986296380066	1.65581217021705e-05	0.000282732218992425	42.165911437516	46.6290686048679	39.6018260080253	22.0779617669423	30.7786869081298	chr5,155727364,155728758	Cdc42	-0.0705415820767394	7.13357287017269	0.378781657048325	0.60518929446766	142.848900609569	140.821930207138	130.325307697983	133.539683860303	147.943471679821	138.732871709625	147.033533395328	141.263380642042
chr5,156627568,156628996	0.637697118434736	4.70977110831485	5.3782819360878e-06	0.000113707379576392	30.1984223187174	31.153038392863	29.4164969698885	18.1358308450807	20.7356183993453	chr5,156627568,156628996	Kif17	0.074619292311402	4.31870668674894	0.507740245605542	0.715498067759693	19.1296350877341	17.7696424170937	24.0589825570405	20.4893867798517	19.1757864456415	20.5569283384973	18.2658940084431	19.3427849230446
chr5,156876204,156877137	1.47347097984853	4.16300533088753	5.33309628526855e-11	6.94505926798633e-09	22.9283552097849	28.0148401137165	20.2588345757973	5.91435182627206	11.1505821445344	chr5,156876204,156877137	Camk2n1	0.537822379105501	7.66263210617899	0.000433877030188446	0.00348789475297943	210.771192229737	205.496741423773	318.948537762048	224.13383461077	158.693718600023	218.180297624724	150.087902568534	133.840926488803
chr5,159427987,159429209	0.629172910077879	3.85450632886696	4.78403596589828e-05	0.000659074547255283	16.5532072197965	16.8832566097688	16.2921313868055	10.2797059253762	11.1393491171613	chr5,159427987,159429209	Padi2	-0.636166922050977	7.01155160613281	1.56562863418611e-06	2.91245754552525e-05	94.6316072940253	75.1338326143062	130.53556454771	103.482204465246	162.048977168965	147.721644242185	143.553000571529	174.250271477535
chr5,159511679,159512900	0.850867351782376	4.99534239385678	1.07436863539496e-09	9.22749224440556e-08	38.3631770467334	40.0859817446813	37.1102915414577	19.5243648372138	23.1631087904426	chr5,159511679,159512900	Atp13a2	-0.0431243438561708	7.59604791767419	0.68032391524347	0.831441264306944	213.186820566402	202.2413932986	179.947398055693	166.594407981086	218.245154671829	195.773239273976	205.953875257895	165.121314753611
chr5,159670133,159671495	0.82889020557654	4.8363239069669	1.0385946739434e-08	6.40884816531274e-07	34.1130219574264	36.057496808216	32.8116000361231	17.3326007690197	21.2893641321269	chr5,159670133,159671495	Fbxo42	0.195159202718308	5.90620214792453	0.0148716120175735	0.0627555231444271	66.6830160315318	66.6489185141367	61.6795908715294	60.6358683544539	57.6881201953515	56.6716893889313	56.938572784505	52.004065898841
chr5,160219641,160220514	0.914283441818513	3.13488617840662	3.92687560215423e-07	1.33035255613563e-05	10.4016591438926	11.223537568497	9.9577875830821	4.85765526112267	6.28938951433683	chr5,160219641,160220514	Plekhm2	-0.112787559833023	7.03687154567177	0.164863285239782	0.361118449821043	130.875750617344	122.091995756949	131.07451006268	120.292631301715	143.588538419733	135.842571799907	136.69585757542	129.2225027418
chr5,160282274,160283559	0.865041534066181	5.13242962976337	2.04246019883829e-06	5.22795515924086e-05	41.6066642512085	47.6144872985071	38.245853492396	18.3889566317524	28.2452918431018	chr5,160282274,160283559	Ddi2	0.0750499943932716	7.08823817036501	0.364857977221178	0.593621282857323	142.573835524321	138.153888583992	144.846503943919	132.451243935678	137.088131429999	138.472843727571	132.678550251325	121.503342928176
chr5,164750532,164752025	0.6003600162977	4.73334527536442	1.03286136829388e-05	0.000192150060536101	30.5339665251064	30.9328472849507	30.0944750089877	19.4014855621725	20.8438535237108	chr5,164750532,164752025	RGD1305350	-0.00283993300389598	4.81098487824744	0.980461194701939	0.9971369116271	29.4309744758023	28.7086541245472	27.4905574122602	26.1245668069233	29.475285132711	28.4411957317464	28.6566495376532	25.4062015326728
chr5,167952148,167953376	0.687664625479742	5.46560159913383	5.39328701990037e-05	0.000723243215395165	50.889892608334	57.1969663457956	47.2960050919822	26.1245138611083	38.1698627195724	chr5,167952148,167953376	Errfi1	0.222005676023663	5.2283661327131	0.00939014389652699	0.0442637712291168	38.3092028854979	38.4206022993595	43.5121634702881	40.7720582812184	33.4485970882396	37.0120522947382	33.4779378563811	34.1062450208054
chr5,169212608,169213622	0.755164888696924	3.83466666445838	1.21097377606847e-06	3.39068430514614e-05	16.888762556635	16.3336857868163	17.0823928394839	10.1577914739871	9.70284399465757	chr5,169212608,169213622	Nol9	0.14908018264049	4.33407602900073	0.110263954995573	0.276980531926671	21.672606608644	20.2775551414027	21.809790723383	20.6429055558272	19.723800820738	18.4513980421548	18.7476207101631	19.1890346982012
chr5,169258758,169259675	1.43241993283849	3.11504690257517	2.41028881925062e-09	1.8120989577457e-07	10.8490037796303	13.5236986477795	9.39619621687025	2.78740674553777	5.52179798907054	chr5,169258758,169259675	Plekhg5	0.260533288063096	4.43107099200772	0.0387704701172592	0.130086591711492	26.1550999983701	21.985159859492	25.9352578053094	19.54769802709	22.8004411613743	20.0827712863824	19.3367870499364	15.9347114611321
chr5,169356932,169358292	1.082016345796	5.72063100689444	7.09879923529441e-05	0.000903615639251162	63.3047045238159	81.8363658805458	54.3174926184163	19.5726866369428	43.2586480095753	chr5,169356932,169358292	Acot7	-0.321010722631589	7.17870572357164	0.00232146521094072	0.0142637643830953	147.384444611033	136.446214972472	115.589368451285	115.52848963774	180.445187951205	145.670159761804	170.762055353849	146.401559126007
chr5,169474743,169475832	0.822797555062732	5.60462854080105	4.53023545262615e-05	0.000630921801691349	57.041396033722	67.1161187057826	51.5975402680696	24.7500558057575	41.4838745538602	chr5,169474743,169475832	Icmt	-0.107910181666363	4.86865338370427	0.187705156965989	0.394029409274884	28.0496021217047	28.4418596822507	27.5977233313599	27.9912786927647	30.0304948496985	30.5438878957427	30.5850621031283	29.6301002912258
chr5,171242421,171243371	0.706034060887602	5.51512248027684	7.35149630831756e-07	2.24231818386664e-05	53.3505316603598	57.0804482410209	51.0270268118687	29.1147370510064	36.8407427584281	chr5,171242421,171243371	RGD1304567	0.181844335645105	3.67548488955246	0.10130793394116	0.260967752106541	13.8014073264765	13.2337629912623	13.2362787313856	13.6081232573583	12.0114428918089	11.0380198948112	11.7306739861373	12.7110062419013
chr5,171297423,171298376	0.619769206581312	4.75275249228031	5.44661731028445e-05	0.000729541148795639	30.7576321935524	33.2284313716441	29.1921868063006	17.4530660813016	22.9459287407673	chr5,171297423,171298376	Lrrc47	0.140624021410674	5.67938240535703	0.105844309252886	0.269296439185508	56.1503160701081	53.1484331927574	55.6769778162806	49.5618280331648	51.6799291409527	50.5216805110815	48.850538645868	43.5644684116446
chr5,173622252,173623627	0.798865038120608	4.60575779774961	4.96367031758116e-05	0.000678678488505272	28.2969799673799	33.1298180693061	25.6881384369058	12.6157021773379	20.746581088775	chr5,173622252,173623627	Agrn	0.304363738446424	7.34382131150093	0.000392223335478307	0.00320997222489294	184.037942942465	175.560573132014	190.556326783552	167.478214891027	151.909380556868	153.981723908317	143.766472720201	131.482391887145
chr5,34039860,34040379	1.36397343541915	2.20946572838183	4.65176264064915e-06	0.000100717880504786	5.48039353092006	7.31239033181942	4.64321422636025	1.28243536519126	3.2042355699256	chr5,34039860,34040379	Ggh	0.238839573381099	4.06794815817215	0.0238734400916472	0.0908639166218381	17.4643184135956	19.0501278632568	16.5057576276351	19.1474300807444	14.2753950242162	14.9820478355987	15.3193671975747	16.5705438868014
chr5,48273735,48274915	1.16523807692223	4.99561000118744	4.16480906826581e-07	1.39381234312564e-05	39.2578603465811	48.0602507839327	34.6285525985897	12.5096516378908	23.7291022387992	chr5,48273735,48274915	Ube2j1	-0.000447464872708466	5.78593353602406	0.998861063124537	1	55.710085503811	57.0971525575384	53.2127510372124	54.2225980095724	55.1009401243982	56.0935196587801	56.1351177220495	52.9839718495053
chr5,58359637,58360308	0.887564599061246	2.55069583323195	1.19874811650017e-05	0.000216338301816709	6.93445633359635	6.97083551218712	6.78854623827081	3.5811208815345	3.8602465285594	chr5,58359637,58360308	Phf24	0.51174105386687	6.63643678997052	6.51764836765648e-08	1.7749223810525e-06	117.685478410068	105.496540130705	134.770680203978	109.374167650035	86.3938927510536	86.5332923538287	77.9364498041834	76.9033542329268
chr5,60899787,60901260	0.697099202513114	4.99733674524592	1.34887469932338e-06	3.71074689660569e-05	37.1328593476196	39.5438422224249	35.6402657108755	20.5674200385765	25.5910463221503	chr5,60899787,60901260	Dcaf10	-0.0145181036246378	4.43350500061769	0.880197032720973	0.948313674011167	21.8946386836555	22.3585735934923	20.5779816039645	20.7458573713791	21.8743423036623	22.0802852714119	22.1753679826144	20.3158623776193
chr5,64326101,64327584	0.962777658076326	4.02088157288228	3.39694331436945e-07	1.18169729286818e-05	19.4611637643598	22.2328289977493	17.880171963712	7.98736318205091	12.360644750734	chr5,64326101,64327584	Tmeff1	-0.193643217200268	5.92275991577794	0.0208074157239503	0.0816492057394441	59.9738722741172	53.0417752290813	58.2492551667014	54.7388946851279	69.3112457457958	58.8762045394517	64.2235701236938	66.0557216339828
chr5,91132237,91132702	3.11834016380144	1.91564741880402	1.2332490452114e-07	5.01080900866646e-06	4.36180165177715	9.18928058911675	2.83822528579963	0.00463944672349809	1.21748470979708	chr5,91132237,91132702	RF00002	-0.375622253435036	7.22186662858548	0.0143413206441858	0.0610494509821565	96.1461761543973	128.068501234642	138.254933205185	156.94380725652	125.374412574234	215.392441412663	160.478900370684	172.647850160892
chr6,10532030,10533529	0.797753058438227	5.39022458433482	8.24473741297281e-09	5.22833668404163e-07	49.9951628650214	52.7218682422548	47.9718777862984	25.9937674741099	31.7663550490993	chr6,10532030,10533529	Rhoq	-0.145749406480859	4.3654349334894	0.168159578220888	0.365286072294779	19.7887513735011	20.6509773913672	19.1844766002076	18.2604678977741	21.8741205814798	23.7649939650303	22.2824219355124	18.2515924740862
chr6,105611342,105612692	0.934265752637903	3.56210349840687	3.13997281586414e-05	0.000469147847487065	13.7569901056681	16.9006582348754	12.2245909572144	5.2189675638432	9.71565398934631	chr6,105611342,105612692	Pcnx1	-0.0135426138634439	7.7072759745439	0.878990622604712	0.947788231187954	225.33036407571	203.041937284654	213.224264136184	190.035542655964	230.478690399868	204.65690408646	211.846371945948	192.495852088692
chr6,108414429,108415402	1.08610008468004	3.40696758033457	5.88761445105733e-07	1.86679266264572e-05	12.7503914752028	15.3736375402987	11.319025964359	4.40693774995745	7.94928051045502	chr6,108414429,108415402	Syndig1l	1.25978104577618	6.13799044029776	1.58516591218096e-17	3.97763417820837e-15	80.8397176556769	82.3909420574868	129.463671304742	104.156632630598	36.3756423668567	51.4748150932693	35.6751155937482	42.1853299774662
chr6,109095004,109095709	0.718203816819891	3.55349053012556	5.59902507455748e-06	0.000117455661240259	13.7570728597662	13.3940677592893	13.8019335567777	8.42686978843813	8.1594106599076	chr6,109095004,109095709	Mlh3	0.106924791386972	4.76354973626558	0.228507341338193	0.448900483780832	27.4970417151567	29.0288170756406	28.1334161859949	27.5763178203191	25.4583343703602	28.4961654412496	26.2999598132287	23.9667453857518
chr6,109465025,109466619	0.699665647794783	4.89852067638869	5.40197402971682e-07	1.73197823617048e-05	34.8959559007145	36.273362722881	33.7161519256061	19.7548044451107	23.2731571566253	chr6,109465025,109466619	Jdp2	0.282035178105217	4.60516815824062	0.00137189166054057	0.00926818346822887	25.7794658383273	25.4003030498012	28.3471147259334	26.8536797909772	21.4906547727733	22.6589892781058	21.211715452029	22.1215712021267
chr6,124216730,124218376	0.666910178799111	5.86666902345129	1.1293705133163e-06	3.20357048117822e-05	67.7786776906007	71.7826733677998	65.0553640721752	38.4657383857467	47.4266102522951	chr6,124216730,124218376	Calm2	0.288675430351947	10.8316744849742	0.000362876977085292	0.00300126385050178	1996.67138434355	1908.96749150033	2159.62774554052	1951.17467130046	1668.78225973789	1707.97182128967	1598.7313065918	1587.1965584289
chr6,127126886,127128367	0.755570146040325	5.27565698220567	6.1043454754042e-07	1.92713297792778e-05	45.5213051149697	49.3493567652611	43.1082626558449	23.459581266937	30.9973008710199	chr6,127126886,127128367	Prima1	-0.143992812631827	5.14267927052802	0.346379575334657	0.577039216668952	26.7360694431158	25.9341295652097	44.420418717369	36.7420203097595	32.628352316619	42.902903059832	32.889495983472	39.4627305476876
chr6,127399869,127401350	0.904007018677481	5.73493769677536	4.21001248012249e-08	2.07064985372744e-06	64.1995787333371	71.3549041377563	59.8537388760109	28.7783507580786	40.8155813883037	chr6,127399869,127401350	Ppp4r4	0.458536763467772	5.36568807582665	0.000485892640350034	0.00383533827607823	40.6460366053088	39.8615152339628	60.81863124828	49.1035355913326	31.9642293037501	41.2215815383159	31.228886868755	34.1575055242022
chr6,132703233,132703933	1.43119782207158	4.88420910851721	3.53213438619693e-06	8.12107447194988e-05	36.79718104908	50.0368488797267	30.4469506519339	8.13131325228981	20.8678158758718	chr6,132703233,132703933	Yy1	0.12841364887321	5.40903348004716	0.116780665754517	0.288654690445466	45.6194639917853	42.1559362307307	46.7812594469277	42.5276897443255	42.4242009233257	40.2163186292968	39.9054997101125	39.4552803822541
chr6,134958195,134959657	0.615237193356913	5.52615365730704	4.46430174053709e-06	9.7820765180045e-05	53.0150074430669	55.5526446277235	51.1392713165396	31.6501128774037	37.8309579644052	chr6,134958195,134959657	Dync1h1	0.0050577109366304	10.2084067013359	0.952910281785035	0.985812801269477	1261.27945797179	1159.12650383894	1221.52605358573	1098.59526647143	1273.81431882118	1172.27433756146	1188.42910037818	1089.42111984438
chr6,135112349,135113213	1.08522805837248	3.14223001936325	1.06247941934217e-09	9.1645716343963e-08	10.8490543481856	11.4399909088605	10.4100303579884	4.6243946270235	5.62660410600868	chr6,135112349,135113213	Hsp90aa1	-0.30766382727896	5.78720971774432	0.000218418733950226	0.00197504507687811	52.8773095155387	48.7194006446208	47.9610970897116	47.4949643591462	65.0689422601097	55.8798585894303	62.2414194105983	60.7033154617376
chr6,135609532,135609991	0.864187126447493	2.53370800654666	2.78540224631299e-05	0.000426009881405113	6.71074576847394	7.3018954434631	6.33732646142589	3.23902731785587	4.19311227508262	chr6,135609532,135609991	Traf3	0.0415877987738252	5.81978219759057	0.663678146790499	0.821891717520057	63.5723421071163	56.8303986407766	53.5881877200219	54.7898842778996	60.4388937633977	47.2035729108111	56.0816541340361	58.547509733481
chr6,137084151,137085210	0.959908470747337	3.68559606506149	8.84063776304082e-08	3.81283398232995e-06	15.434719845855	17.2188316103157	14.3717673267952	6.5961660767959	9.49062974626684	chr6,137084151,137085210	Tmem179	0.0043206161737456	6.04239013706789	0.96421416145846	0.990216867413161	71.8892829268906	64.8880522545784	67.037752446197	59.8051758068765	72.5046118944743	64.0828247725358	66.5801966409769	59.6672324170727
chr6,137732512,137734107	0.892470384003721	4.59873304483312	2.4815065288356e-05	0.000387938797252734	28.520660447541	34.1130357466582	25.5758789271385	11.4640825066227	20.1968492843527	chr6,137732512,137734107	Jag2	0.270084854238376	5.09409069005143	0.00530041934616536	0.0280266294321895	37.8599855877899	40.0746698327403	36.2790109765822	34.7131051503818	31.1864813907601	34.3321826092869	31.6562266597563	26.3280289798828
chr6,22281157,22282747	0.599790432122431	5.61304710883705	5.87526798257208e-05	0.000775688153874177	55.6992885145901	60.4589889884083	52.9509605545479	32.1206838141899	42.2461837578516	chr6,22281157,22282747	Spast	-0.0587225007910378	5.71450081086454	0.467352929602221	0.682310999144977	54.1539832837264	52.081166056908	49.1402017488802	49.9791310511351	55.703847362918	50.3081801864971	54.4210776668879	53.4500568419537
chr6,22301568,22302695	0.585265100265923	4.76186491870401	2.44963382750244e-05	0.000384403708936656	30.9813450322352	31.9152737868907	30.2083801695128	19.2906376941785	22.0590270428646	chr6,22301568,22302695	Dpy30	-0.242733314664665	3.68484587159671	0.0293628214527546	0.106754558099381	12.3027601802016	12.1131102502659	11.0395008803322	11.277416180166	14.3241261775503	13.3519996178443	14.3549159222572	13.2697483225701
chr6,26796691,26797294	0.812011903291931	3.37694114725916	2.75038961143529e-05	0.000421780738366904	11.9674814415217	13.7343581708538	11.0909036199586	5.44305003632035	8.49896160897265	chr6,26796691,26797294	Cgref1	0.0572947027934873	3.94938490409107	0.575386016524993	0.76524996121949	15.4119083319794	15.901821601048	15.647562312423	15.6253447097879	14.7682908433464	15.7724940440507	15.1050897086286	14.504652857222
chr6,27328156,27328905	0.99610910038721	2.21792232617834	1.93253598939569e-05	0.000318918133168757	5.59230941718118	5.44453990365267	5.5435774275143	2.77105142606985	2.75664255852361	chr6,27328156,27328905	Otof	1.23452115582791	5.50264529148135	8.32510964456026e-07	1.67236531376342e-05	59.7078616851998	82.336964327626	34.5149694101832	77.3674530869175	20.6787760812573	18.2853165865825	26.7821970324377	42.1783124598933
chr6,27974756,27975976	1.02232876842928	4.07830949976626	7.67149310851876e-06	0.00015142704371857	20.1322039900243	24.746752830777	17.7696037504153	7.07258160790423	13.4682213003998	chr6,27974756,27975976	Dtnb	0.507769421424611	6.29499465635964	3.21266787519235e-08	9.54427251209364e-07	82.8830445274661	89.5412510698857	98.6537237807582	97.2238716519929	58.8548299313488	72.4990783178083	61.7600244063632	65.9010001144967
chr6,28570544,28571837	0.893421578186941	3.90505944722372	1.59350235373436e-05	0.00027391279465553	17.5597653989158	20.8202610210361	15.8446582659057	7.18266819216933	12.2522676405022	chr6,28570544,28571837	Adcy3	0.392566741432485	6.5550020099153	0.000574405917934428	0.00442519295987642	109.257872845952	92.9565405930834	129.57194909356	94.7283351417055	89.2004768778469	88.0062324665122	77.0258866286155	70.6730339441009
chr6,30631074,30631914	1.77081099298628	4.80928504102253	6.33395214127766e-06	0.000129750589075882	35.343107777445	53.1021983143033	27.6223638713102	5.01688685053114	17.6729580037064	chr6,30631074,30631914	RF00002	-0.375622253435036	7.22186662858548	0.0143413206441858	0.0610494509821565	96.1461761543973	128.068501234642	138.254933205185	156.94380725652	125.374412574234	215.392441412663	160.478900370684	172.647850160892
chr6,42179849,42181534	0.94070630379371	5.51353989702154	3.57634484477797e-07	1.23129101761049e-05	55.0281852452194	63.0819160731384	50.464918183984	22.895566290963	35.6355734687143	chr6,42179849,42181534	Rock2	0.238612235951588	7.90145164673025	0.00311520841457553	0.0183005470909763	271.177668524199	264.034491334698	255.344476276822	244.313243658273	229.105657017564	220.902400459187	221.541484396118	205.564341011567
chr6,42851925,42853218	0.744652001782415	6.13631473758216	5.94172290164771e-05	0.000783301675344746	81.7593816502459	93.9061698627907	75.0155274975906	38.9500681739443	60.7810979599021	chr6,42851925,42853218	Odc1	-0.372403272086695	5.78828939757781	0.0334844436087392	0.117308252702569	64.6587048058572	51.5474739231011	38.6922418983347	37.4452331165256	80.8638490171092	46.8851238625021	67.864938839859	53.3870845033686
chr6,45628486,45629470	0.936969158471001	4.75184819577267	3.08051339251168e-05	0.000462071248754478	31.8760288468842	38.799775911526	28.2921211582167	12.045797598602	22.4047216562996	chr6,45628486,45629470	Rnf144a	0.101279242910779	6.14339342598174	0.278566782522394	0.508961179041045	67.9684828861167	64.9415358869263	82.8982769628549	76.4235230016576	65.5730247914111	69.9199103975264	64.2776442313463	72.6443269378599
chr6,64738263,64738820	1.59818199768187	1.58247784146185	1.29788600085005e-05	0.000231933876369325	3.46716407929243	5.02401323458665	2.83249525568487	0.585862087289476	1.87911883244661	chr6,64738263,64738820	AABR07064111.1	0.609728870638927	3.39044668142134	1.87576578056618e-05	0.000249000397408909	13.0243996330942	11.6329603794932	14.5743813738828	10.9621153159707	8.97673254799939	9.14983434897654	7.92776220576751	6.83275763029315
chr6,73552836,73553536	0.816197757298853	3.36004892622038	1.23358774312917e-06	3.44918700474307e-05	12.3030838576717	11.430100644429	12.6693202585909	7.49770834899874	6.2823413453601	chr6,73552836,73553536	Akap6	0.0147065434160381	8.71683141448683	0.867443708695945	0.94149529027477	456.157194838577	444.237473501019	398.262796944411	392.547880089996	445.870516791887	410.103467976718	433.441223536448	384.639011030925
chr6,75669553,75670622	0.678898465190863	4.70769756964658	1.48731472361662e-05	0.000259766818667106	30.0865492087752	32.7937011440205	28.513592754823	16.2989404169539	21.7331366864104	chr6,75669553,75670622	Snx6	-0.229157629460458	5.08739645127976	0.0266430501403795	0.0992545441602896	35.078906785147	33.2977262980453	27.3308993607196	29.1253205353809	39.8313786140205	32.3273008837356	38.6192695782853	35.5453734361794
chr6,86785554,86786296	0.627540799163624	4.38320270521399	5.36318439061964e-05	0.000720410608598735	23.8231834472671	25.4935148540324	22.7428562467836	13.639072592281	17.4303005321305	chr6,86785554,86786296	Prpf39	-0.017007429541333	5.37953492539067	0.840869449305675	0.925432883484107	41.187703390606	43.9167389187123	37.9943868358012	42.0141645565717	40.5565209273958	41.4780162928796	42.851131818718	42.1846690086711
chr6,92007463,92009006	0.968972079531305	4.73717797715095	4.23812108417487e-05	0.000596452342546358	31.5404760215536	39.2383706334939	27.7272118195382	11.3551391835328	22.1853861459444	chr6,92007463,92009006	Sos2	0.000542235022282371	6.13168667659534	0.997092419104246	1	70.8435089739747	69.904050179981	69.5030554749346	69.8490342745683	70.4735685717159	68.9722365411572	70.2226667875176	70.3240884450495
chr6,99356068,99357319	0.725617883855666	4.4496712267964	6.99774593486587e-07	2.15407590617423e-05	25.9483033075499	24.4987865174856	26.5844765605484	16.5017542146163	14.5522305704451	chr6,99356068,99357319	Akap5	1.25685553528758	6.57273232647395	4.07693797772023e-17	9.24018265531044e-15	128.610549213489	118.143331352749	136.487099227391	153.05814579525	51.4155793119175	44.4681230761256	48.6911932152288	79.8263975573087
chr6,99869456,99870595	0.894240584002286	3.85795379939721	1.00507341957683e-07	4.21904681554338e-06	17.336113648084	18.7410009173063	16.4074071843588	8.09496555502203	10.7025403174324	chr6,99869456,99870595	Rab15	0.69532722634427	6.91965640465033	1.68582227268317e-17	4.15599553960419e-15	151.333365718211	150.373735858701	154.385144929467	142.178487667682	93.9456840482996	98.5723935954121	90.6308601129034	86.3172241214722
chr7,115987475,115988229	0.683921847823058	4.07582267726962	7.29425683030658e-06	0.000145375897806301	19.7967681536936	18.9465224749386	20.0236210049076	12.6953240131896	11.6866781541178	chr7,115987475,115988229	Lynx1	-0.148198324720431	7.52744425007085	0.0864646798727144	0.233445274382453	181.099023173913	190.928636555073	158.244930941889	169.446901461142	195.607330315389	195.142715530327	203.597040251348	181.076755085443
chr7,117127925,117129367	0.60962507716439	5.53248624662761	5.37549367747084e-05	0.000721460142735542	52.7912931289183	57.4097159386995	50.0096352760045	30.0429562714314	39.9306688046316	chr7,117127925,117129367	Scrib	-0.332918128910506	6.62552295789251	0.000331286350224239	0.00279593741342403	93.7870940296839	79.1357717233542	95.0631593528859	81.2271287260928	122.204654861117	103.088985916966	109.056839479783	105.50787857454
chr7,11824141,11825083	1.27951438397865	4.9944525706924	8.70484423514595e-06	0.000168344720274632	39.1459621711658	51.7755396618756	33.0479758221697	10.0948949531147	23.9555843173981	chr7,11824141,11825083	Dot1l	0.10116345782372	5.96628251047321	0.20156293639213	0.412580099371042	62.7539066518337	62.4867904503701	68.9127496716259	64.2608901731901	59.5099636934999	64.2436260106296	59.188647693266	57.974057662786
chr7,120636106,120637307	0.641188751653339	4.9307634382989	2.84014281847311e-06	6.82749226116555e-05	35.2314912708755	36.4904605403024	34.2814610997512	21.0235200435678	24.2650069846683	chr7,120636106,120637307	Tmem184b	-0.205251157304786	6.04516954121341	0.0382482167341571	0.129273596893103	65.5717913018482	69.4236162260813	52.6244570753824	57.3754194319097	73.0060618202136	70.0764607896334	75.9532819332352	63.4217949959877
chr7,120919721,120920226	1.05202684907588	4.11870719154481	4.51993154246697e-09	3.11498615468349e-07	21.2507071387561	23.86514108248	19.6899368362871	8.44692900212971	12.3594613772525	chr7,120919721,120920226	Josd1	0.37749461849701	5.44195025246625	2.69550945802424e-06	4.61922688137551e-05	49.4463358309031	47.5988236579744	51.4970173340956	47.4953044342837	38.5140659133875	38.8506668793478	36.95952116587	36.574065865659
chr7,12103310,12104225	0.728168314869933	3.37417566336336	5.51382498040609e-05	0.000736085082548172	11.8556499218787	13.187237688114	11.0902422580086	6.01718689959506	8.49732136839359	chr7,12103310,12104225	RF00026	-0.235063527324014	4.72292609535262	0.0271988222149481	0.100843759832309	21.6831173283438	26.5207364466124	22.4538723514191	25.9782569159669	24.8044323759151	32.3352512155141	29.1922654351405	27.4167196735138
chr7,121310421,121311797	0.659259215187901	4.90234754911828	1.35629036703119e-05	0.000240392648892007	34.4485522311187	37.1494880236053	32.6994276471571	19.0697563842905	24.9310060292721	chr7,121310421,121311797	Rpl3	0.16360483810088	8.12598140478578	0.0590183522449981	0.177525463482458	322.615700231908	295.838188558535	288.943913210205	272.924178133266	287.123005907324	248.815231374762	266.696091880733	251.145020204192
chr7,121310421,121311797.1	0.659259215187901	4.90234754911828	1.35629036703119e-05	0.000240392648892007	34.4485522311187	37.1494880236053	32.6994276471571	19.0697563842905	24.9310060292721	chr7,121310421,121311797	Syngr1	-0.210283387887436	6.32608989503268	0.0658289167817397	0.191556831355769	86.6826595569871	77.2145722596038	70.0930703534938	63.2161291223695	99.9948283314415	81.0094732001948	90.5765346574551	72.2653950742526
chr7,121510490,121510953	1.44664930360191	1.88393913733323	8.89356587899707e-08	3.82634755989943e-06	4.69754059511884	4.35328527664457	4.86385868659175	1.84532301974939	1.54271282718028	chr7,121510490,121510953	Cacna1i	0.434815680367552	7.19549633574025	2.72013224450549e-06	4.6500362895123e-05	174.890106714585	151.281029433753	190.287565286118	157.078385751916	134.604855033306	123.908959156632	119.02016466452	120.736099572998
chr7,12190970,12191598	1.06401479713066	3.45612832600014	1.23964805378747e-10	1.46888223377809e-08	13.53336176566	13.9433148620934	13.2377540796673	6.12333894438903	6.83867194720287	chr7,12190970,12191598	Mex3d	-0.0785594410044202	4.54252081631993	0.540043058167162	0.740359517401459	26.9248009743409	22.145198222468	22.2925289826732	18.927077663065	28.748022161559	21.3932141424397	24.532158261045	20.6706749363107
chr7,122456340,122457243	0.813620653593865	3.36863753156794	6.85113552011406e-07	2.11826672309219e-05	12.1912129903701	12.4174558085114	11.9929286690435	6.58495942986792	7.27967367189736	chr7,122456340,122457243	Mchr1	0.848002412709925	3.94942012004443	1.20307112057352e-12	1.17399690182632e-10	22.1085294748334	20.8110695753943	18.702548158054	17.3256296005291	12.1161758595312	10.7765219026192	11.0877227305692	9.87105352022797
chr7,122978789,122980407	0.663238633271996	4.59308675060336	2.7533328900862e-06	6.67518260498552e-05	27.9615001223077	28.865774006743	27.2668853477695	16.5189861265696	18.8607372295327	chr7,122978789,122980407	Zc3h7b	0.111304344696796	8.44357789868303	0.166846416190006	0.36349388464512	378.275955013642	356.937546762504	368.842340172952	341.843704329468	352.861264888946	334.297161225672	335.472645678375	315.912105236044
